feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,Class
-0.33106196126092424,-0.3395630850915299,-0.18257804445756617,-0.031007380144264088,-0.35547039488885734,0.11135672582329927,-0.34678949204821735,0
-0.2367016540859548,-0.2393717281053958,-0.0651620972222488,0.0018606929441008552,-0.23956557821053967,0.5438570353022371,-0.2505306773795247,0
0.4099103137256434,0.6271997216979617,0.24884479510874774,0.7539040177306973,0.38488616614301907,0.03065772546430698,0.44164633419258786,1
0.5135026024306534,0.4211176201451138,0.6749692354101975,0.20294483027304633,0.46391325688373636,0.7543624461215505,0.43323675013283874,1
1.9240797048885427,1.6118322084631806,1.6719477214655691,0.6312177894536223,1.8686625378178152,1.4694947232668267,1.6698472480819697,1
-0.22664849899663844,-0.4398448349239062,0.22820187405805653,-0.7770419147294162,-0.24478972483402459,0.5998261756755227,-0.3413193526281185,0
0.5246257715517534,0.9545439504463692,0.023984699018257352,1.132662563551457,0.5066800208332651,-2.143146535212168,0.8336090143941782,1
-1.4278761119336898,-1.434665656992683,-1.967132187757605,0.2772653968697657,-1.4134550706286169,-1.5383924625252732,-1.608301742289234,0
-0.5001241782827445,-0.5027379867054816,-0.3596449348399233,-0.10762318343220298,-0.5064719784285874,0.2593727836410171,-0.43449299444648914,0
-0.008166564134763033,0.6839366623704715,-0.6653357788060443,1.353122703783941,0.005446898430903041,-2.605865278568957,0.3769465630008658,1
-0.4268655431764391,-0.5794895736147981,-0.0312435196960893,-0.7293334520289059,-0.44696419916289093,0.3070719717109865,-0.47768896869760163,0
2.173069481679878,1.4411021921305982,2.3021616367179254,0.05755788008312485,2.094440656436427,1.4036151940031676,1.6046925205252225,1
0.8414494611487235,1.279440471653974,0.30022483199189437,1.1735970224999237,0.8633467584911901,-2.1637137208152373,1.2631269207898979,1
-0.7699667866702361,-0.8327330839778451,-0.6490754713380731,-0.40026401007674167,-0.7859163305429988,-0.1801337156930319,-0.8711018223127075,0
-0.5760454064448837,-0.4923958590973966,-0.5458918865792425,0.13683030768598473,-0.5715600961330063,0.2880714758143282,-0.5377965240798583,0
-0.8739572201312586,-0.676980902662451,-1.1840172078651963,0.573068931888609,-0.8836553646441985,-0.13458372502606558,-0.887071501594387,0
0.21790500513860123,0.30127653401147375,0.2523665061767304,0.42810206703894843,0.19190144064728296,-0.07024406842130676,0.2591697340051561,1
1.4794764326588017,1.397675658367247,1.4051647351693177,0.6277751700604645,1.446076568219917,-0.1531080184734019,1.3729384590510778,1
2.654202535273769,1.485641478076471,3.0015932474117233,-0.4442047773281229,2.5013779322848864,1.2913058169182776,1.6626070440541973,1
0.08475046829966097,0.17362659245498874,0.09986157954457311,0.4123827938573223,0.06068037591374814,0.9679869738995546,0.11831453252426001,1
0.4402937354188496,0.26285535545983824,0.7825346732821761,-0.1159752704128103,0.4512090821402617,0.5650580370992987,0.4802607556740399,1
1.4345607273711383,1.3022579550120543,1.2978349154663869,0.6188153804922416,1.3850727833302225,-0.05744347041882897,1.2936089972465377,1
-0.6554006331276309,-0.3737639253008782,-0.9775682408291961,0.748144358996104,-0.6765654432650532,1.687092025847143,-0.6875162659855285,1
1.8867536340123683,1.2414674351121715,2.0962807874915197,-0.005803056428587702,1.7922475203888404,1.3053168521423761,1.3614188217147942,1
1.723439631905479,1.519628141943038,1.4292580771855676,0.7062868950058716,1.6577969831971513,-1.0403478005390712,1.5382049129928186,1
0.9306836545900317,0.7364113547324312,1.1916414960203885,0.14002459231232497,0.922783299393839,-0.07398784453337816,0.891807885651293,1
0.7137445306577048,0.6234625884477628,0.812190822777552,0.3240356050165995,0.7188753582308163,-1.456786370083688,0.8390578277346671,1
-0.6031441339009864,-0.5554388868352983,-0.5413326500184926,0.02281963782429432,-0.6165115032159925,-0.6215056350147478,-0.6745855530483486,0
-0.10150662537245035,0.07121084465775086,-0.13752522613143822,0.5021816935916976,-0.1035240509107892,-0.19996290559640528,-0.0048080337604876925,0
-0.34853056243097397,-0.01840882368434552,-0.5116370286243813,0.7251705148463795,-0.3037275971953408,-0.6038606718284668,-0.10995982362676866,0
0.43131059436131686,0.7400480487787919,0.24178328242085423,0.8518155568116332,0.4578342499036812,0.635484400401774,0.7318836146519884,1
-0.6734166833371978,-0.7754705450045953,-0.46952757445690857,-0.5386223491376776,-0.686420083486627,0.658086792787202,-0.7643043699698148,1
0.3245580316554575,0.06661329222897765,0.7867273125499497,-0.44671396725231427,0.31680603719060424,0.26721199166090925,0.3437560744336901,1
-1.2450281327349357,-1.3329917008423326,-1.458875555866778,-0.338798108753446,-1.2386361277099986,-0.036152842269896915,-1.453360665225588,0
-0.5003730187552523,-0.7114531760572008,-0.047000190510257465,-1.0602921278467066,-0.5123135241984841,-0.5033783031066283,-0.5064827305184086,1
-0.883313621897553,-0.6898762354915349,-1.1666458033933182,0.5359998707440982,-0.854091443979477,0.6191881384828734,-0.8555906537426544,0
0.1905823212572414,0.11832159138591743,0.388567572778137,0.0685208091795386,0.13719037782678636,0.09945580706101556,0.037623755971248056,0
1.1069124772200774,1.7518860315745697,0.19448743165266225,1.4413194621929641,1.061579376731427,-2.1091497137889803,1.3271087139680657,1
-1.369946049933867,-1.4413278695339569,-1.7185537356288092,-0.16436392418286858,-1.3367550997474518,-0.3094612347317891,-1.4925508908565237,0
0.4124236024979725,0.06309256579111511,0.9878416031785405,-0.6972468967890122,0.36154372918444777,0.6962019387197425,0.25846597337800936,1
-1.11010682854119,-0.6192210681477689,-1.8362721733561775,1.2458800680346076,-1.0352743473303403,-0.9781894636543845,-0.9602626068176986,0
1.6693168291350258,1.8686136074414768,0.9647211761410407,1.1603493035817452,1.6294916069462693,-0.027924223830458256,1.6192653415924132,1
-0.36104723819811785,-0.1373487580968631,-0.4866900536337078,0.5719654013519008,-0.3337664402803791,0.14310082441211427,-0.27112811593668673,0
0.6078629096056228,0.9739202403305429,0.19431349383781213,1.0483989561126301,0.587274355561028,-0.38883762412165507,0.7617294630669138,1
0.1148601654731085,0.16699847063226342,0.2620885353818717,0.25686822650341823,0.12681332294286404,0.3147523668499369,0.1832275645120871,1
0.13091037594986357,-0.1980757718053663,0.7354817317830531,-0.9339318332061443,0.09461358284538428,1.2552008594249913,0.01005979807464791,0
-0.0440991283648938,0.22136958737726314,-0.25030898464637313,0.7534168749340847,-0.07220291729089552,0.4968713333133387,0.007010168690343443,1
-1.0365993529623767,-0.7502168224506801,-1.5337615151412582,0.8417905680773335,-1.035606793024562,-1.5252758557780008,-0.9945336167518074,0
-0.7165656212700556,-0.8107643900931002,-0.5378453795982374,-0.519128524398182,-0.746569008019751,0.030953221711379042,-0.9073952554632143,0
-0.8640284852781962,-0.9579387973243317,-0.7388178446116351,-0.5714786512635742,-0.8713786200790089,0.8605002140270105,-1.001293983988343,0
-0.3762265070210955,-0.7312019039319748,0.39440345351270306,-1.9854996861291638,-0.3735886852239437,0.5934429552817757,-0.431226549919478,0
-1.1211553455205376,-1.1474519095746445,-1.3170096749850295,-0.10373081003837677,-1.1140164846188676,-0.04177504718130037,-1.2579746781805865,0
-0.9680686868337202,-1.0984956266179313,-0.8237080084618835,-0.82480330748709,-0.94598893231078,-0.8807459424360258,-1.044642795143331,0
-0.11989593629077905,0.06536868013227282,-0.1961761733510804,0.546891051952977,-0.13634119015468082,-0.7525674139693803,-0.004424164327498483,1
-0.06164238167669586,-0.15924629126245565,0.22572072644118438,-0.19579919397697018,-0.09984340215333391,0.3662261088629247,-0.08946901546765837,0
0.21489403542125646,-0.09254309408027314,0.9894751368984519,-1.0436409624905452,0.20724143482351595,-1.1852105478456527,0.2954809388886721,1
2.6177971741458737,2.063259466314814,2.2051531315223425,0.6535339857784136,2.591969383960318,1.6890205458388734,2.1167459093602643,1
0.04371667438311968,0.39984444785005224,-0.2817312012442756,0.9331520210001802,0.04127979504380642,-0.9997177024722292,0.28556786621638114,1
1.523471428198186,0.9614448207087739,1.944167892723565,-0.2257916063468058,1.510119856599639,0.24099202317153715,1.3257936057254174,1
-0.3596039634575724,-0.38034544342042603,-0.14764248979686584,-0.14511449559453068,-0.36285543852478375,-0.3343330470157229,-0.3078302989463953,0
0.5583436555765645,0.686276324923912,0.44076041835551594,0.6701956092251566,0.5439614308281349,-0.5050390159978988,0.7093703832764804,1
-0.6112065652102401,-0.3314512934119685,-0.8968872917394274,0.7221942567221964,-0.6204771054256378,1.258916201472463,-0.5582731148525611,0
-0.42716415174344846,-0.29493799162039863,-0.3056034347725108,0.1800500165224312,-0.43274027267440246,0.9674912764014686,-0.24821324339518117,0
-0.2602170787379448,0.16932549497878388,-0.6425964313029311,0.9990773217186959,-0.24692687572545022,0.6342653330327506,-0.03570241442293067,1
0.9496452985951284,1.9025971054531774,-0.11458474030646602,1.6114990666037252,0.9668086077572073,0.6918440776559517,1.3549321391665934,1
-0.9755587850562059,-1.1984142217176967,-0.7050564804496626,-1.4226394721172058,-0.9749829460711212,0.22621126964276295,-1.0739377198349846,0
0.9123441117662046,0.8693565116926121,0.8632862402035872,0.5355922408550661,0.8945254153849888,0.6788826500433461,0.8280464619624344,1
-0.9324844992651004,-0.9724257987746211,-0.8695502000836052,-0.39439808726724107,-0.9155701512894882,0.2083629983524043,-0.9820507514864486,0
0.20242712774861416,0.37351622726327677,0.1284253223397484,0.6068467915308566,0.18703348583903565,-0.08132108972195971,0.31046250981506357,1
-1.117124129865911,-1.1071113657479408,-1.341412988710744,0.025095574176671465,-1.117649641134291,-0.02752380315969963,-1.2527746691022206,0
0.4089647199301137,0.4820131401976953,0.42518123878747105,0.48323781629794393,0.376408800940364,-0.5119767279044604,0.4476460712563485,1
-0.9610265014617486,-1.1032581371456966,-0.8440440643605115,-0.8012577805681704,-0.9790672788858458,1.4664295311028548,-1.1978422423721178,0
1.7466066798959579,1.8985126064046292,1.0414795976990874,1.1400276065171746,1.6690763906796755,0.5092222007081066,1.610144888212313,1
-0.9226801846482918,-0.8598160865536,-1.0668734812970109,0.13724543328800892,-0.926754574287949,0.4874278626505532,-0.985608652434804,0
-0.667544048186013,-0.27357959252896497,-1.1306593973825827,0.9834796070083957,-0.6441282419574149,0.04685349612997813,-0.5161860967411962,0
-0.10538853674357251,-0.24495002404851168,0.31086159437361377,-0.4609250199435383,-0.10587491689135742,-0.42947133776603924,-0.10922762822680694,1
-0.22918667181621832,-0.6796028608048346,0.6945463995152485,-2.4463254047228276,-0.2522934990750302,1.7112906139587323,-0.3486270892413242,0
0.122947480829613,0.04688463521852622,0.3957571324701661,-0.045227982014763295,0.08696733187828362,-0.20918048442201195,0.0956946707506995,0
1.082401690678056,0.728006756355138,1.3708342418516184,-0.024896746992043382,0.9907684438621904,0.8446263569438309,0.7890623884343997,1
-0.1753873616600253,0.14644521138050065,-0.42693997504607795,0.8192574112574733,-0.17922668470928885,0.6291892620177298,-0.032272469952237856,1
-0.2955524258340568,-0.4124222479807026,0.053761712216270054,-0.4679486488920308,-0.30607846317590903,0.8470227035997187,-0.40731290598287906,0
0.05568590111074634,0.07741445870757813,0.21436836611221488,0.18325923646912118,0.0386914678530798,-1.1077536485880255,0.13236131029439052,0
-1.01445255090918,-0.9236455691162454,-1.2500717340420953,0.2605835529517457,-1.0187233009822996,1.3563662270966554,-1.1051662090779921,0
-0.9467928264343006,-1.0228798134633004,-0.9226202629920032,-0.43584220981467886,-0.9580282156658111,0.4048015232673727,-1.0576268232795367,0
0.9611914965194917,0.8172933720590182,1.0531035456238684,0.34237964573292934,0.9156832092101027,-0.3540503357025616,0.8980457639373711,1
-0.41850450330017597,-0.017203786874507528,-0.7188246291717527,0.893858831447733,-0.3459007081194736,-0.9162184645588994,0.05824962930122422,1
3.230964982452419,1.1617399605970034,4.642868071292012,-3.081211083293812,3.233542081566298,0.606663087460418,2.7586146991311558,1
-0.5612642823779185,-0.663578148094622,-0.3308582215822662,-0.4813927936424415,-0.5837893484561641,1.1644868364516427,-0.7087286065047944,0
-1.0614585161659091,-1.5289073885565336,-0.39244405607680394,-4.862028616935956,-1.0665479887082023,0.7939229509723842,-1.283619288912239,0
0.18891509009143892,0.4156404651549238,0.14275278271218914,0.6374796272953225,0.23910872922677395,-0.21796297663739783,0.3526917017904993,1
-0.8559909380161932,-0.745995367192779,-0.9975149363069908,0.2521266045371354,-0.8444505188470458,-0.1832845189192389,-0.8527080786486324,0
0.16786318611727644,0.40767627778164833,-0.03026639469506968,0.7603770259658155,0.13144381654095294,0.7152735288622689,0.19199258323201213,1
0.0511818885583546,-0.05730979775196368,0.38995755435779517,-0.20828867888568744,-0.0013682383006431943,0.7544432606387034,-0.029553394801896747,1
0.6387937803383462,1.239996556418345,0.12490305071945339,1.2408086571389152,0.678411968019824,-0.8920073218539325,1.0114152031469061,1
1.5924002390828553,1.9336139293623162,0.823716805365699,1.2540597536163904,1.5767514721700875,-1.5237771171269328,2.077985759668141,1
-0.018941356594352105,-0.43936333083798973,0.8921335440703865,-1.8990357054087539,-0.02658661881946585,0.5435361936748965,-0.09593792628284983,1
-0.9848903027752496,-1.240907019070556,-0.6775843642853853,-1.6662059443486676,-0.9785448642234973,0.2941104169172629,-1.171760447008449,0
1.0058085932401457,0.9056278142608102,1.0079506353902672,0.46536261671970847,1.0141583730627934,-0.9052566330151617,1.0236848076161598,1
-0.6262365297497131,-0.8253715393913629,-0.23822543478395544,-1.063354048056195,-0.6450068484350011,0.6674128571078447,-0.8026166719901175,0
1.0035441449403244,1.1744504325463865,0.659161744452908,0.9127831952012266,0.950328799772214,-1.7110276600797032,0.9795327141291756,1
-0.04735893855474638,0.06234807304055427,-0.020677161508941118,0.386338119923086,-0.051472553644066735,0.6683965667306468,0.00683600570685759,1
-0.5394907410334833,-0.6448724698085678,-0.13164671402146186,-0.7385348100242236,-0.5273448188015112,0.18310331999109147,-0.5282850925735653,1
-1.2703103247417316,-1.6861121005584734,-0.9258716976861924,-3.7823267274088432,-1.263617047018663,1.7403506458616156,-1.5540801848794819,0
-0.3838410254798351,-0.26879363265623984,-0.38341019303507456,0.30119400185132833,-0.39239561306848936,0.7545934070347805,-0.4280383010177044,0
-0.9798388411833406,-0.965894325870243,-1.0832553149385349,-0.052410715326309,-0.9669330110467512,-0.7290529331002294,-1.028982344016004,0
0.7150633851619963,0.7334411382677086,0.6717019876528469,0.5464303573532546,0.6879104164261602,0.24494721064188005,0.7209468901583923,1
1.9418469146256019,1.4702344239026894,1.847627121394108,0.4046435936251117,1.8277954635495537,0.9980909084322813,1.431791330082915,1
-0.22289100786177019,-0.6133554156180998,0.5360139479364774,-1.826942173491927,-0.2625280772328575,1.4639226095478237,-0.44670217502351367,0
2.9380797463107022,2.6312625381788814,1.9582028623868308,1.0920958433847057,2.86096544282776,0.858031773845031,2.504720612674687,1
-0.968665903967739,-0.8099744962776185,-1.2961172669954673,0.5051430612800412,-0.9500970112465204,0.4790594721606512,-0.8953993356822957,1
2.3019688464389345,4.341658959669325,0.7447053476627669,1.8970465698785197,3.1702111768170513,-5.167721355565706,4.196593149456039,1
-0.22946039633597692,0.01629113409280839,-0.3894763118124649,0.6589369024359809,-0.21403849811851108,-0.04480942517685934,-0.08069333370792836,1
-0.9970337178336317,-1.0945839494602456,-0.9687681869013229,-0.54944308410978,-0.9816556060765724,0.8038066499963692,-1.0994828088617883,1
-1.218053825515087,-1.515336203282252,-1.0412679925763106,-2.046388843954884,-1.1927111296653632,-0.6457800230736312,-1.350195755109687,0
-0.018916472547101323,0.06864923189439015,0.005315823698152369,0.37022951851094593,-0.028082624443463804,0.18429340823357349,0.017598567216967793,0
-0.2851011259887279,-0.3258908824057784,-0.042720479436469644,-0.1738954638470491,-0.22182722581170677,-0.48479830432889837,-0.15613078598354815,0
-0.28350854696467775,-0.5960100396992865,0.4237233872584898,-1.5474942056745187,-0.266327456595392,0.6159258882584152,-0.21644449346870645,0
-0.10844927455541883,-0.18201994681824046,0.14862657912683053,-0.1458683533643699,-0.14507976268851014,-0.21439856224145434,-0.05095056134445381,0
-0.33972160970419674,0.27149865273874646,-0.9037702606756309,1.2472307214563902,-0.33075068291136733,0.2513062484541678,-0.05063777884349961,1
0.12001116325402059,-0.3047763171703618,0.890251183922547,-1.4576226154779202,0.07794380589226421,0.4493850646063446,-0.04821371446110355,1
0.806636679044878,0.7199426020929797,0.9867446140611773,0.2896909662377577,0.7973325420671534,0.146831918749686,0.8778108687335875,1
-0.798782513386643,-0.9569310915175018,-0.4837411584308981,-1.0206557401178058,-0.7885758960967729,0.36453628966399076,-0.9061441254593972,0
-0.39075879061555285,-0.15411211004578712,-0.5063636895758739,0.5701707391465931,-0.3603620958181205,-0.3417854972508508,-0.1430259100628827,0
-0.0515892265873795,-0.6969398073304165,1.1824226663950426,-3.9241925776417323,-0.10865321305021076,1.5861969362234063,-0.3599619005543169,0
0.038814517074715414,0.2789663664994615,-0.10361798508982528,0.6949334706817134,0.005541882914966404,0.9705794701793593,0.03249483382491756,0
1.1520023708384963,1.735849447118715,0.3469362305344795,1.3717016363566612,1.1258601263213073,0.6930123270833202,1.2934703777290693,1
0.7566695121653056,1.5101370225119906,-0.0874935115992095,1.4619125758830724,0.7450435835902726,-1.5050613615883723,1.1211592088226525,1
-1.0988343551365853,-1.163403287404161,-1.1335392603720074,-0.45048904620316377,-1.0591154528302442,-0.9294705918734927,-1.1448931410457932,0
-0.1776269259125958,0.008779284096366469,-0.2487059853477536,0.5283354144403939,-0.1782530937476394,-0.4464209654338931,-0.03186727443963863,1
-0.6246937188201646,-0.5401309725790201,-0.6693319562478309,0.20243709670795984,-0.6418723604609101,-0.6311545758606438,-0.690434384545568,0
1.6329861201488824,1.2847676784118827,1.6112593919838525,0.39612586036427444,1.573973176011234,0.418187009070254,1.2759367859426183,1
-0.18904870360070522,-0.7169234034812481,0.8280812029582093,-2.9723314421768094,-0.22643397328877984,1.0715274489801274,-0.38197752340557906,0
-0.8569116477644722,-0.562987253837254,-1.2421865171693744,0.7784032058109847,-0.8462552240442497,-1.5836860742238175,-0.7201345047498218,0
0.06290227481347344,0.5490970089462996,-0.26448322607985336,1.0356581291749969,0.12018815517944453,-0.46676387621687637,0.4344239018978247,1
-0.5959526442455101,-0.5754579713199272,-0.5211615356580774,-0.03883440813933466,-0.5832906799148315,-0.7764869303670594,-0.6242986573267375,0
-1.0788275811469556,-1.197320641152163,-1.0205945390643005,-0.7581730394500954,-1.0435379974438528,-0.7570761481785049,-1.0361052546059184,0
-0.7477204484280361,-0.6526357981037819,-0.8001304137733668,0.17013909054646778,-0.7502259106561905,-0.7453761392477588,-0.7415352256389809,0
0.03876474898021385,-0.3601047280847439,0.7716655717664445,-1.4223553531756392,-0.006996068981397403,1.162179225879787,-0.12321753645130913,0
-0.783628128610916,-1.0203603880061645,-0.3282775759297765,-1.5584347037375907,-0.7633100233359187,-0.0900733309996056,-0.7795134190787187,0
-0.03155756855049913,0.06454471240660337,0.07648094451521664,0.29856053794301873,-0.028225101169558845,-1.1284036109312348,0.15253933595254582,1
-1.029333211165148,-0.6138115205891366,-1.6244770170306404,1.0738972509195852,-0.9628961704740584,0.23141584809479476,-0.8203208724134526,1
-1.2192233757358737,-1.2853618606492796,-1.3758776127891543,-0.3563288309467219,-1.2240797555272884,0.6254510455374591,-1.4388162789312118,0
-0.1501300537004805,0.026278232130173253,0.18586608611422167,0.14009306363070673,0.04370189938742215,-2.001034824535364,0.5300393798316005,1
0.2911636402449066,0.401075553587971,0.24064333265259433,0.5460738172565195,0.28892809111800744,-1.0713921304390022,0.4189624941801965,1
-1.3057452080268466,-1.2799396849687428,-1.7404062678125172,0.2570405605754799,-1.2985950832749962,2.0654631060416135,-1.5076639726071805,0
-1.1278242701837475,-1.0822160890641954,-1.42254789305558,0.19507889862985547,-1.1249397002861543,0.2771647500328476,-1.2676780444033742,0
-1.2210896792796826,-1.4592431102540384,-1.115724010186434,-1.5487937131983687,-1.2187131321777085,0.6322877392975781,-1.447886971458887,0
-0.44590183932328814,-0.12065927217285549,-0.7603706420255034,0.8278655643615619,-0.4683832003191791,0.5358305258306071,-0.3910304442002458,0
2.3929946912822992,2.580529599658552,1.2778402241667426,1.338607872736238,2.389130018243008,-0.9671194554840434,2.204520498690571,1
2.3276989512962443,4.741943940773876,0.32303079898147746,2.0209524561380467,3.0736831948876593,-5.7908658363184395,4.024779589073868,1
-0.14896050347969367,0.32197332742481466,-0.5487498194293878,1.0539128048340345,-0.108914420381385,-1.1901277333048041,0.25822783215569184,1
-0.5435717247826117,-0.7101335280736277,-0.17472669004050073,-0.8409083742441503,-0.5459380315569143,-0.11149526457018,-0.5969941667320656,0
0.529030247915142,0.9151545480883645,0.0919739499449374,1.069357665349151,0.49243234822376086,-0.1706116289295902,0.7032853418942782,1
-0.22072609575095206,0.07461791883889514,-0.4639937471403879,0.7798208830257369,-0.24623823821599086,0.7243016441571049,-0.17904210417845284,0
2.876790337932024,1.8081482360478716,2.879048907020306,0.02351866916646745,2.7334250268516804,1.370009018473259,1.96671338495364,1
-0.5101026812303084,-0.40057620820617257,-0.4836390203114828,0.21306483951276392,-0.5074218232692209,-0.7137031530735428,-0.5141352387519843,0
-0.22709641184715254,-0.08814554350313067,-0.24058102848250543,0.40281977893124965,-0.22272957841030872,-1.112465491045184,-0.17240258472637718,1
-0.08033030116203395,-0.24645996033167467,0.34454996129657167,-0.5075513956814849,-0.08246124156973864,0.21651083861215178,-0.05195644143274976,1
-0.5379976981984363,-0.7939344224059413,0.038274629825328,-1.4829954131978893,-0.5281996791580814,1.072343842755701,-0.5868784963034747,0
-1.1011485715309082,-0.9290956828146486,-1.5421467093979604,0.611590938250768,-1.081792998400372,0.6253033337513858,-1.0213867053280565,0
1.0748120562665673,1.1806709717757045,0.7846181913516063,0.8428947494394203,1.0383319242569191,0.23481581730307044,1.0154067343806756,1
-0.5753984212163633,-0.5692708067729636,-0.4873562132188897,-0.07024182709564165,-0.5886335571433956,-0.01162507308326807,-0.6460192694100542,0
1.2338460022463218,1.0414988606750852,1.2320742911793123,0.433786690095728,1.214385665468361,-0.024853599215805884,1.439511370901924,1
-0.7436394646789076,-0.5510762438630677,-0.9872370097246791,0.5373003208426365,-0.765637143195471,1.070024458845917,-0.8037967150618998,0
2.598238313006758,1.9169360092717738,2.3723747319497903,0.44958301875807133,2.5072194780547834,-1.225710230758689,2.0364105674674278,1
-0.7619292394082332,-1.0255886918444654,-0.2335285453907914,-1.7929104358460066,-0.7258861366149539,-0.7675975696737304,-0.720248243841078,1
0.027442507481107548,0.8160539159271663,-0.6250564554226147,1.4000854664741111,0.07514176361239502,-2.746204665837658,0.4408857040198128,1
2.4996228337519044,2.0710731860774425,1.9924351806507716,0.771943550717276,2.463004200723288,-1.570504023706136,2.347906394951917,1
-0.8600470377180709,-0.8470404368212969,-0.9167184409216684,-0.041509558535319624,-0.8678879402896804,-0.4365925901969436,-0.9212252180906377,0
1.338682493313871,0.8322534397978111,1.705759247219693,-0.18643617320159003,1.2531868272082443,1.3092531623008203,0.9897692323422266,1
0.3136588189596145,0.5334791930483503,0.42090808382378225,0.5396120862542716,0.4156848851005642,0.2730541835717924,0.6187771970909824,1
2.0221228510566283,1.8140305784399726,1.6412839184278014,0.7915717596765258,2.0203765049880205,0.2758625788865183,1.7392885176404307,1
-1.3452113069665885,-1.4164444654362718,-1.6935725904666994,-0.1423170910173323,-1.319610400374015,-0.6249266799514166,-1.4962758460951615,0
-0.7188798376643785,-0.8069034615805084,-0.4621963753471319,-0.6294570038002668,-0.7023299845672402,-0.27020658230491235,-0.7282775128144395,0
0.03913800968897559,-0.01419180415301267,0.34025895489767377,-0.08185469510257883,0.03873896009511148,-1.3364717591116049,0.028570835176581353,0
0.3273201609002944,0.3769553894467111,0.35305696984287704,0.42833958463911187,0.2963368808749497,-0.25881747670544375,0.3388048696174471,1
-0.5429993916958437,-0.6291092994035026,-0.2863189848135704,-0.4674260024488497,-0.5546053657276961,-0.016726689334600704,-0.586327572580203,0
-1.4269305181381602,-1.4149987824761525,-1.9402844229918106,0.2776697838530266,-1.3902788565171564,-0.7301979810576356,-1.5773291660015523,0
-0.6757308997315207,-0.5349755203810266,-0.8187079327862091,0.3793903009101855,-0.6879398352316407,1.6023659443477614,-0.7280820237513429,0
1.8529610978458049,2.211084638671467,0.9178836552879279,1.3333614459190763,1.7893742397459236,1.184518098985361,1.8334822569335054,1
-0.5167467218462676,-0.6717576968001565,-0.15789103246210892,-0.7663010180775834,-0.5343024322591524,0.5619553810112337,-0.66804200095452,0
0.299375375837665,0.002615752945920135,0.8832966563676014,-0.6887859985376151,0.28009453410011476,0.4748585889359328,0.304583620535763,1
0.787252006236518,0.32572842461123785,1.394625348172322,-0.6758360097883394,0.7455897443736369,0.45973846167381793,0.5384063117321288,1
0.49011159801491727,0.18951638108674027,1.0932751920038364,-0.5788735648699879,0.48464362053056514,-0.211456463232546,0.48069438595945413,1
